0,0
0.1,0.134206
0.2,0.2581452
0.3,0.3719075
0.4,0.4755878
0.5,0.5692868
0.6,0.6531121
0.7,0.7271765
0.8,0.791602
0.9,0.8465194
1,0.8920641
1.1,0.9283836
1.2,0.9556389
1.3,0.9739964
1.4,0.9836434
1.5,0.9847698
1.6,0.9775971
1.7,0.9623491
1.8,0.9392821
1.9,0.9086624
2,0.8707857
2.1,0.8259722
2.2,0.7745694
2.3,0.7169481
2.4,0.6535183
2.5,0.5847144
2.6,0.5110086
2.7,0.4329098
2.8,0.3509546
2.9,0.2657242
3,0.1778312
3.1,0.08793044
3.2,-0.003297424
3.3,-0.09512029
3.4,-0.1867919
3.5,-0.2775197
3.6,-0.3664945
3.7,-0.4528775
3.8,-0.5358146
3.9,-0.6144472
4,-0.6879091
4.1,-0.7553346
4.2,-0.8158875
4.3,-0.8687564
4.4,-0.9131688
4.5,-0.948413
4.6,-0.9738439
4.7,-0.9889096
4.8,-0.993148
4.9,-0.9862247
5,-0.9679306
5.1,-0.938197
5.2,-0.8971246
5.3,-0.8449715
5.4,-0.7821746
5.5,-0.7093542
5.6,-0.6273074
5.7,-0.5370121
5.8,-0.4396231
5.9,-0.336436
6,-0.2288961
6.1,-0.1185436
6.2,-0.006995559
6.3,0.1041039
6.4,0.2131271
6.5,0.3185102
6.6,0.4187974
6.7,0.5126877
6.8,0.5990676
6.9,0.6770336
7,0.7459033
7.1,0.8052161
7.2,0.8547282
7.3,0.8943723
7.4,0.9242585
7.5,0.9446266
7.6,0.9558138
7.7,0.9582437
7.8,0.9523874
7.9,0.9387407
8,0.9178152
8.1,0.890117
8.2,0.8561375
8.3,0.8163475
8.4,0.7711899
8.5,0.7210827
8.6,0.6664107
8.7,0.6075288
8.8,0.5447595
8.9,0.4784029
9,0.4087252
9.1,0.3359672
9.2,0.2603588
9.3,0.182088
9.4,0.1013391
9.5,0.01827043
9.6,-0.06696682
9.7,-0.1542498
9.8,-0.2434629
9.9,-0.3344867
10,-0.4272449
10.1,-0.5216444
10.2,-0.6176079
10.3,-0.7150719
10.4,-0.8139673
10.5,-0.914248
10.6,-1.015864
10.7,-1.118765
10.8,-1.222919
10.9,-1.328278
11,-1.434824
11.1,-1.542511
11.2,-1.651335
11.3,-1.761258
11.4,-1.872259
11.5,-1.984328
11.6,-2.097439
11.7,-2.211587
11.8,-2.326745
11.9,-2.442915
12,-2.560078
12.1,-2.678223
12.2,-2.797344
12.3,-2.917439
12.4,-3.038498
12.5,-3.160503
12.6,-3.283466
12.7,-3.407371
12.8,-3.532217
12.9,-3.658009
13,-3.784728
13.1,-3.912384
13.2,-4.040957
13.3,-4.170473
13.4,-4.300905
13.5,-4.432262
13.6,-4.564551
13.7,-4.697747
13.8,-4.831866
13.9,-4.966919
14,-5.102877
14.1,-5.239774
14.2,-5.37757
14.3,-5.516291
14.4,-5.655931
14.5,-5.796502
14.6,-5.937972
14.7,-6.080374
14.8,-6.223704
14.9,-6.367931
15,-6.513108
15.1,-6.659186
15.2,-6.806195
15.3,-6.954128
15.4,-7.10298
15.5,-7.252762
15.6,-7.403462
15.7,-7.555089
15.8,-7.707649
15.9,-7.861135
16,-8.015543
16.1,-8.17087
16.2,-8.327151
16.3,-8.48434
16.4,-8.642493
16.5,-8.801556
16.6,-8.961545
16.7,-9.122466
16.8,-9.284348
16.9,-9.447143
17,-9.61088
17.1,-9.77556
17.2,-9.941171
17.3,-10.1077
17.4,-10.2752
17.5,-10.44363
17.6,-10.61299
17.7,-10.78332
17.8,-10.95456
17.9,-11.12677
18,-11.29991
18.1,-11.47399
18.2,-11.64903
18.3,-11.82501
18.4,-12.00192
18.5,-12.17981
18.6,-12.35863
18.7,-12.53839
18.8,-12.71911
18.9,-12.90078
19,-13.08339
19.1,-13.26698
19.2,-13.4515
19.3,-13.63697
19.4,-13.82339
19.5,-14.0108
19.6,-14.19912
19.7,-14.38842
19.8,-14.57866
19.9,-14.76987
20,-14.96203
20.1,-15.15515
20.2,-15.34924
20.3,-15.54427
20.4,-15.74026
20.5,-15.9372
20.6,-16.13514
20.7,-16.33398
20.8,-16.53382
20.9,-16.73461
21,-16.93638
21.1,-17.13909
21.2,-17.34279
21.3,-17.54742
21.4,-17.75305
21.5,-17.95962
21.6,-18.16716
21.7,-18.37565
21.8,-18.58513
21.9,-18.79557
22,-19.00696
22.1,-19.21931
22.2,-19.43264
22.3,-19.64696
22.4,-19.86224
22.5,-20.07848
22.6,-20.29566
22.7,-20.51383
22.8,-20.73299
22.9,-20.9531
23,-21.1742
23.1,-21.39621
23.2,-21.61927
23.3,-21.84323
23.4,-22.06821
23.5,-22.29414
23.6,-22.52106
23.7,-22.74895
23.8,-22.97778
23.9,-23.2076
24,-23.43841
24.1,-23.67016
24.2,-23.9029
24.3,-24.13662
24.4,-24.37132
24.5,-24.60696
24.6,-24.84363
24.7,-25.08123
24.8,-25.31978
24.9,-25.55939
25,-25.79992
25.1,-26.04142
25.2,-26.28391
25.3,-26.52738
25.4,-26.77182
25.5,-27.01723
25.6,-27.26365
25.7,-27.51099
25.8,-27.75934
25.9,-28.00867
26,-28.25898
26.1,-28.51026
26.2,-28.76252
26.3,-29.01578
26.4,-29.26998
26.5,-29.52516
26.6,-29.78135
26.7,-30.03847
26.8,-30.29658
26.9,-30.5557
27,-30.81581
27.1,-31.07692
27.2,-31.33892
27.3,-31.60192
27.4,-31.86596
27.5,-32.13091
27.6,-32.39689
27.7,-32.66388
27.8,-32.93181
27.9,-33.20072
28,-33.4706
28.1,-33.74146
28.2,-34.01332
28.3,-34.28617
28.4,-34.55997
28.5,-34.8348
28.6,-35.11057
28.7,-35.38733
28.8,-35.66509
28.9,-35.94382
29,-36.22352
29.1,-36.50422
29.2,-36.78584
29.3,-37.06851
29.4,-37.35215
29.5,-37.63676
29.6,-37.92235
29.7,-38.209
