0,1.5707963267949,0,0,0,0
5.02377286301916e-07,1.57079632675105,5.02324726722166e-05,5.02352658407911e-05,5.02256884618391e-05,5.02459947508306e-05
1.00475457260383e-06,1.57079632661952,0.000100454434725851,0.000100465606255715,0.000100427304112712,0.000100508525200809
1.50713185890575e-06,1.57079632640032,0.000150665888106769,0.000150691021474212,0.000150604858237446,0.000150787596537835
2.00950914520766e-06,1.57079632609346,0.000200866834760587,0.000200911511725772,0.000200758362115822,0.000201083213951265
4.52139557671724e-06,1.57079632324453,0.000451714035202476,0.000451940096515304,0.000451165522254734,0.000452809673894721
7.03328200822682e-06,1.57079631820549,0.000702298859166537,0.000702845591584584,0.000700973115302719,0.000704950564990605
9.5451684397364e-06,1.5707963109776,0.000952621549575152,0.000953628025677665,0.00095018254556585,0.000957506537550195
1.2057054871246e-05,1.57079630156209,0.00120268234919551,0.00120428742757059,0.00119879521421851,0.00121047824279978
2.46164870287939e-05,1.57079622171406,0.00244906647170776,0.00245573996342871,0.00243295596493274,0.00248159561822875
3.71759191863418e-05,1.57079608736451,0.00368893965005542,0.00370412102901111,0.00365240605250254,0.00376320452082971
4.97353513438897e-05,1.57079589867344,0.00492233205448541,0.0049494342569498,0.0048573171221193,0.00505538738522208
6.22947835014376e-05,1.57079565580318,0.00614927375842235,0.0061916832995127,0.00604785892592268,0.00635822722824781
0.000125091944289177,1.57079363455466,0.0121882684438422,0.0123570949239086,0.0117908717410673,0.0130352325404795
0.000187889105076917,1.57079028452929,0.0180704499865926,0.0184464608051904,0.0171990296716192,0.0199914495572778
0.000250686265864656,1.57078562854697,0.0237994654457426,0.0244602584228037,0.0222914777547689,0.0272379172948868
0.000313483426652396,1.57077969051637,0.0293789025736118,0.0303989764351332,0.0270863831401189,0.0347860682940959
0.000478413033414519,1.57075816961465,0.0433461878284032,0.0456425043438763,0.0383900834225084,0.0561355074011246
0.000643342640176641,1.57072847174778,0.0563675491981481,0.0603809879207509,0.0480340441610954,0.0798760093931017
0.000808272246938764,1.57069112877055,0.0685016332638785,0.0746241931551987,0.0562541272201114,0.106254363853746
0.000973201853700887,1.57064668197552,0.079804533458272,0.0883822711717524,0.0632637345658122,0.135538858204258
0.00117139859080547,1.57058466897899,0.092362851666808,0.10428847508319,0.0703453066152628,0.174985146675079
0.00136959532791005,1.57051426544173,0.103883699543588,0.119527896998382,0.076188088085367,0.219588860811487
0.00156779206501463,1.57043653662324,0.114447533023298,0.134119559714882,0.0809996060947342,0.269933553155039
0.00176598880211921,1.5703525397191,0.124130155092731,0.148082855423935,0.0849683698585434,0.326645503209792
0.0020014212881562,1.57024609736912,0.134584230232202,0.163880095199249,0.0888047076037764,0.403202987920918
0.00223685377419319,1.57013418311286,0.144001562174038,0.178851403860493,0.0918536968962849,0.490850056942224
0.00247228626023019,1.57001865462913,0.152480417813697,0.193029747165204,0.0942663261388528,0.590770369063404
0.00270771874626718,1.56990135795528,0.160111987189879,0.206448084723709,0.0961835992736877,0.704140606972091
0.00298552977586518,1.56976320495018,0.168140810569266,0.221348894680139,0.0979638534022009,0.856744647094161
0.00326334080546318,1.56962826797,0.17522508952657,0.235289645787624,0.0993194872686042,1.03131649494507
0.00354115183506118,1.56949959245215,0.181472184909009,0.248321768732091,0.100340817308223,1.22905459977701
0.00381896286465918,1.56938016427141,0.186980368629717,0.260495682730706,0.101118265315846,1.45054203322572
0.00415165543025805,1.56925336405403,0.192727201106819,0.274014064102985,0.101827175865261,1.74678655921994
0.00448434799585691,1.5691486722733,0.197665576170163,0.286452092387088,0.102337467990395,2.07467377400358
0.00481704056145578,1.56907019102753,0.201905709595518,0.297886275547103,0.102694072254549,2.42978003605958
0.00514973312705465,1.56902131434032,0.205547454786293,0.308390088051881,0.102950190751443,2.80543116700238
0.00555796968674077,1.56900554362079,0.209325851681458,0.320110273054163,0.103185609261477,3.28181418807064
0.00596620624642688,1.56904058386009,0.21245835701173,0.330653041784534,0.103342269523087,3.75765215267678
0.006374442806113,1.5691265003236,0.215051135686581,0.340128277791777,0.103436695791257,4.21529419578758
0.00678267936579911,1.5692613029524,0.217200466377756,0.348639128108322,0.103498948080251,4.63963972487167
0.00730128985189526,1.56949657179724,0.21941876673669,0.358209846356133,0.103565007595127,5.11359072611201
0.00781990033799141,1.56979384600775,0.221165588270965,0.366547704267826,0.103604993776578,5.50634477870215
0.00833851082408756,1.57014240276258,0.222534221677275,0.373804622080957,0.103620770404073,5.81774632343376
0.00885712131018371,1.57053106626939,0.223612908269014,0.380120134694278,0.103630371679947,6.05626667458255
0.00931738813875695,1.57090096419516,0.224384086527111,0.385036495623133,0.103643569266578,6.21861608797489
0.0097776549673302,1.57128960958069,0.225009162703185,0.38938041534755,0.10365346778668,6.34240747409568
0.0102379217959034,1.5716931705704,0.225514790939606,0.393217400623694,0.103660582951258,6.43460769658058
0.0106981886244767,1.57210748464767,0.225925461902604,0.39660742581075,0.103666691559468,6.50292257655153
0.0111584554530499,1.57252916854003,0.22626106836384,0.399603847114784,0.103672974853709,6.55429899147258
0.0116187222816232,1.57295700601691,0.226534309309945,0.402251652640073,0.103678729769186,6.59198048292907
0.0120789891101964,1.57338970740408,0.22675656826343,0.404591424012039,0.10368403142396,6.61890157268372
0.0125392559387696,1.57382581006098,0.226938303601385,0.406660154478311,0.103689193554221,6.63830276429145
0.0131170586436334,1.57437632135742,0.227122248214019,0.408923805221744,0.103695792688645,6.65606931349781
0.0136948613484971,1.57492982170072,0.227266159812947,0.41086541350771,0.103702266923287,6.66758363780888
0.0142726640533608,1.57548574617266,0.227378504144335,0.41253132488852,0.103708582054794,6.67414871555422
0.0148504667582245,1.57604309795531,0.227467702407865,0.413963417551407,0.10371490880703,6.67802548759596
0.0155589249060515,1.5767273743493,0.227555151519014,0.415452974815539,0.10372283553708,6.68151160151748
