0,0
0.1,0.1291381
0.2,0.248959
0.3,0.3594824
0.4,0.4607325
0.5,0.5527371
0.6,0.6355311
0.7,0.709154
0.8,0.7736539
0.9,0.8290842
1,0.8755085
1.1,0.9130029
1.2,0.9416491
1.3,0.9615453
1.4,0.972803
1.5,0.9755518
1.6,0.9699318
1.7,0.9561111
1.8,0.9342747
1.9,0.9046307
2,0.8674152
2.1,0.8228951
2.2,0.7713643
2.3,0.7131498
2.4,0.6486157
2.5,0.5781612
2.6,0.5022233
2.7,0.4212791
2.8,0.3358513
2.9,0.2464977
3,0.153827
3.1,0.0584872
3.2,-0.03881836
3.3,-0.1373301
3.4,-0.23622
3.5,-0.3345831
3.6,-0.4314125
3.7,-0.5255897
3.8,-0.6158632
3.9,-0.7008424
4,-0.7790161
4.1,-0.8488117
4.2,-0.9086827
4.3,-0.9572546
4.4,-0.9934845
4.5,-1.016773
4.6,-1.027021
4.7,-1.024579
4.8,-1.010154
4.9,-0.9846681
5,-0.9491581
5.1,-0.9046693
5.2,-0.8522156
5.3,-0.7927492
5.4,-0.7271605
5.5,-0.6562656
5.6,-0.5808309
5.7,-0.5015643
5.8,-0.4191413
5.9,-0.3342032
6,-0.247368
6.1,-0.1592371
6.2,-0.07039277
6.3,0.01858208
6.4,0.1071156
6.5,0.194635
6.6,0.2805694
6.7,0.364354
6.8,0.4454196
6.9,0.5231901
7,0.5970994
7.1,0.6665785
7.2,0.7310665
7.3,0.7899915
7.4,0.8428215
7.5,0.8890054
7.6,0.9280152
7.7,0.9593621
7.8,0.9825751
7.9,0.997214
8,1.002882
8.1,0.9992303
8.2,0.9859834
8.3,0.9629187
8.4,0.9299161
8.5,0.8869236
8.6,0.834015
8.7,0.7713747
8.8,0.6993195
8.9,0.618302
9,0.5289493
9.1,0.432037
9.2,0.3284841
9.3,0.2194261
9.4,0.1061323
9.5,-0.009948343
9.6,-0.1272457
9.7,-0.2440573
9.8,-0.3586069
9.9,-0.4690676
10,-0.5736387
10.1,-0.6705719
10.2,-0.7582265
10.3,-0.8351519
10.4,-0.9001063
10.5,-0.9521288
10.6,-0.9905277
10.7,-1.014975
10.8,-1.025377
10.9,-1.022001
11,-1.00532
11.1,-0.9760663
11.2,-0.9351589
11.3,-0.8836234
11.4,-0.8226485
11.5,-0.7534312
11.6,-0.6771901
11.7,-0.5951811
11.8,-0.5085645
11.9,-0.4184899
12,-0.3260651
12.1,-0.2322662
12.2,-0.1380618
12.3,-0.04429321
12.4,0.04824829
12.5,0.1388609
12.6,0.2269187
12.7,0.3118693
12.8,0.3932037
12.9,0.4704314
13,0.5432205
13.1,0.6112703
13.2,0.6741961
13.3,0.7317895
13.4,0.7838591
13.5,0.8301995
13.6,0.8706547
13.7,0.9050947
13.8,0.9333901
13.9,0.9555309
14,0.9713707
14.1,0.9809379
14.2,0.9841641
14.3,0.9809962
14.4,0.9714249
14.5,0.9554787
14.6,0.9331349
14.7,0.9043945
14.8,0.8693188
14.9,0.8279025
15,0.7802439
15.1,0.7262091
15.2,0.6659538
15.3,0.5994583
15.4,0.5268224
15.5,0.4480705
15.6,0.3631851
15.7,0.2722633
15.8,0.1753469
15.9,0.07243566
16,-0.03637695
16.1,-0.1510696
16.2,-0.2716335
16.3,-0.3979492
16.4,-0.5300484
16.5,-0.6678829
16.6,-0.8113384
16.7,-0.9604392
16.8,-1.11508
16.9,-1.275378
17,-1.441093
17.1,-1.612257
17.2,-1.788916
17.3,-1.970968
17.4,-2.15834
17.5,-2.351005
17.6,-2.549071
17.7,-2.752222
17.8,-2.960782
17.9,-3.174429
18,-3.393196
18.1,-3.617148
18.2,-3.846092
18.3,-4.080264
18.4,-4.319344
18.5,-4.56355
18.6,-4.81259
18.7,-5.066718
18.8,-5.325671
18.9,-5.589651
19,-5.858425
19.1,-6.132031
19.2,-6.410541
19.3,-6.693808
19.4,-6.981958
19.5,-7.27473
19.6,-7.572435
19.7,-7.874732
19.8,-8.181669
19.9,-8.493486
20,-8.809834
20.1,-9.13093
20.2,-9.456594
20.3,-9.78693
20.4,-10.12177
20.5,-10.46126
20.6,-10.8054
20.7,-11.15393
20.8,-11.50715
20.9,-11.86478
21,-12.22702
21.1,-12.59362
21.2,-12.96479
21.3,-13.34049
21.4,-13.72056
21.5,-14.10515
21.6,-14.49404
21.7,-14.8875
21.8,-15.2853
21.9,-15.68741
22,-16.0941
22.1,-16.50503
22.2,-16.92045
22.3,-17.34008
22.4,-17.76417
22.5,-18.1925
22.6,-18.6251
22.7,-19.06224
22.8,-19.50351
22.9,-19.94918
23,-20.39909
23.1,-20.85326
23.2,-21.31174
23.3,-21.77456
23.4,-22.24153
23.5,-22.71273
23.6,-23.18826
23.7,-23.66804
23.8,-24.15204
23.9,-24.64017
24,-25.13274
24.1,-25.62928
24.2,-26.13014
24.3,-26.63513
24.4,-27.14442
24.5,-27.65788
24.6,-28.17546
24.7,-28.69718
24.8,-29.22319
24.9,-29.75321
25,-30.28755
25.1,-30.82598
25.2,-31.36859
25.3,-31.91531
25.4,-32.46614
25.5,-33.02114
25.6,-33.58008
25.7,-34.1434
25.8,-34.71087
25.9,-35.28231
26,-35.85776
26.1,-36.43759
26.2,-37.02145
26.3,-37.60926
26.4,-38.20142
26.5,-38.79738
